timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
12124653,0.999389,-0.00197495,0.0219336,0.0271627,0.0010977,-5.36792e-05,0.0207555,0.00333937,-0.00340428,-0.0137878,9.66531e-06,6.20846e-06,-1.35516e-05,-1.37482e-05,-6.89935e-06,0.000467137,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.52533e-11,1.17085e-05,0.000527631,8.70197e-07,0.000107106,0.000106836,0.00056605,0.0011451,0.00113855,0.00369217,99.9997,99.9997,0.00121025,1.71213e-10,1.61575e-10,5.17214e-09,2.45025e-06,2.45481e-06,4.20079e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0347887,0.00142813,0.0,5.45485e-06,0.0303374,0.0,0.000852639,0.0,0.000208,0,0,0,367,0,0,0,0
12325399,0.999391,-0.00193607,0.0219209,0.0270733,0.00145355,0.000125547,0.0278855,0.00369019,-0.00329332,-0.0054523,9.57117e-06,6.18249e-06,-1.27221e-05,-1.37143e-05,-6.66375e-06,0.000462307,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.5173e-11,1.15131e-05,0.000507262,8.60624e-07,0.000106174,0.000105908,0.000560302,0.000516327,0.000509315,0.00378511,99.9997,99.9997,0.00132135,1.52615e-10,1.43496e-10,4.88805e-09,2.45015e-06,2.45471e-06,4.1084e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0363504,0.00146473,0.0,5.45485e-06,0.0126146,0.0,0.00116411,0.0,0.000151,0,0,0,367,0,0,0,0
12526071,0.999395,-0.00191582,0.0219255,0.0269215,0.0010205,2.88342e-05,0.0141723,0.0033722,-0.00337257,-0.0121981,9.59501e-06,6.06904e-06,-1.20368e-05,-1.40423e-05,-6.83067e-06,0.00047648,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.31223e-11,1.16195e-05,0.000485932,8.31054e-07,0.000106052,0.000105795,0.000541317,0.0006334,0.000626631,0.00371379,99.9997,99.9997,0.00128387,1.43776e-10,1.35303e-10,4.54086e-09,2.45009e-06,2.45465e-06,4.00372e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0358311,0.0130455,0.0,5.45485e-06,0.20642,0.0,0.116564,0.0,3e-05,0,0,0,367,0,0,0,0
12928551,0.999399,-0.00191164,0.0219363,0.0267748,0.000687199,0.000277101,0.0127055,0.00352342,-0.0034275,-0.00917087,9.70834e-06,5.92476e-06,-1.09855e-05,-1.40754e-05,-6.36982e-06,0.000479597,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.33004e-10,1.32453e-05,0.000622032,7.91915e-07,0.000105798,0.00010555,0.000518672,0.000490572,0.000484032,0.00358099,99.9996,99.9996,0.00115998,1.24895e-10,1.17376e-10,4.00874e-09,2.44976e-06,2.45432e-06,3.81272e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0340584,0.000576957,0.0,5.45485e-06,0.0196932,0.0,0.0105732,0.0,6.7e-05,0,0,0,367,0,0,0,0
13133470,0.999399,-0.00189304,0.0219657,0.0267662,0.000200922,0.000596197,-0.00680499,0.00278819,-0.00350578,-0.0256151,9.74972e-06,5.81122e-06,-1.05775e-05,-1.43541e-05,-6.39967e-06,0.000497829,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,3.57671e-10,2.09233e-05,0.000696844,7.86182e-07,0.000105765,0.000105518,0.000515074,0.000478421,0.000471687,0.00366419,99.9996,99.9996,0.00120974,1.16973e-10,1.09814e-10,3.80618e-09,2.44964e-06,2.4542e-06,3.73442e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0347814,0.0129626,0.0,5.45485e-06,0.0540427,0.0,0.0934666,0.0,0.000228,0,0,0,367,0,0,0,0
13334278,0.999414,-0.00178874,0.0219173,0.0262451,0.0018282,0.00217479,-0.0179501,0.00340992,-0.00390758,-0.0377227,9.59311e-06,5.88421e-06,-9.3405e-06,-1.84468e-05,-3.05383e-06,0.000506077,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,3.77872e-10,2.70824e-05,0.000764493,7.55942e-07,0.000105977,0.000105741,0.000498867,0.000788117,0.000781579,0.00370718,99.9996,99.9996,0.0012394,1.12045e-10,1.05435e-10,3.55619e-09,2.44949e-06,2.45404e-06,3.65809e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0352051,0.0124336,0.0,5.45485e-06,0.0785309,0.0,0.0450353,0.0,0.000234,0,0,0,367,0,0,0,0
13539055,0.999409,-0.00195806,0.0222283,0.0261653,-0.00919167,-0.00452025,-0.0168415,-1.57872e-05,-0.0055482,-0.0417367,1.00347e-05,5.01109e-06,-8.77307e-06,-1.55399e-05,1.7747e-07,0.000504673,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,3.19507e-10,2.63944e-05,0.000774247,7.46725e-07,0.000105873,0.00010563,0.000494168,0.000697432,0.000690988,0.00351438,99.9996,99.9996,0.00112502,1.05164e-10,9.86805e-11,3.38202e-09,2.4494e-06,2.45396e-06,3.56929e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0335413,0.000123859,0.0,5.45485e-06,0.0885813,0.0,0.029988,0.0,0.000214,0,0,0,367,0,0,0,0
13739869,0.999417,-0.00191637,0.0219739,0.0260635,0.000764165,-0.00196108,-0.0332894,0.000382831,-0.00577926,-0.0608511,9.85134e-06,5.72737e-06,-8.25432e-06,-1.16908e-05,-1.35187e-06,0.000518711,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,3.48199e-10,2.93e-05,0.000916833,7.2433e-07,0.000105855,0.000105622,0.000479228,0.000865865,0.000859348,0.00360248,99.9996,99.9996,0.00117314,1.00023e-10,9.39812e-11,3.16818e-09,2.44925e-06,2.4538e-06,3.50333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0342511,1.37491e-05,0.0,5.45485e-06,0.127309,0.0,0.130452,0.0,0.00022,0,0,0,367,0,0,0,0
13944502,0.999413,-0.00186904,0.021946,0.026259,0.00146364,-0.00220002,-0.00397946,0.00244858,-0.00661534,-0.0405496,9.77061e-06,5.8459e-06,-8.14398e-06,-1.40417e-05,3.47628e-06,0.000493547,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.89308e-10,3.30216e-05,0.000937135,7.16546e-07,0.000105105,0.00010488,0.000476052,0.00038414,0.000377321,0.00368489,99.9995,99.9995,0.00123501,9.14035e-11,8.57674e-11,3.0195e-09,2.44855e-06,2.45312e-06,3.43822e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0351428,0.00577363,0.0,5.45485e-06,0.0858605,0.0,0.00527466,0.0,5.7e-05,0,0,0,367,0,0,0,0
14145376,0.999414,-0.00184489,0.0220056,0.0261723,0.00115385,-0.00188936,0.0210359,0.00331751,-0.00663353,-0.0208905,9.64076e-06,5.77633e-06,-7.42767e-06,-1.47507e-05,5.70554e-06,0.000474841,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,1.79409e-09,4.95206e-05,0.00111556,6.96561e-07,0.000104876,0.000104656,0.000462251,0.000558745,0.000552414,0.00350564,99.9995,99.9995,0.00112923,8.72502e-11,8.1943e-11,2.83598e-09,2.44787e-06,2.45244e-06,3.35977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0336039,0.0178468,0.0,5.45485e-06,0.044347,0.0,0.00325444,0.0,0.00013,0,0,0,367,0,0,0,0
14351045,0.999415,-0.00193306,0.0219941,0.0260996,0.00174061,-0.0015954,0.0323738,0.004348,-0.00734412,-0.00895872,9.64837e-06,5.82007e-06,-6.90305e-06,-1.30577e-05,4.13958e-06,0.000467875,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,4.41973e-09,8.68564e-05,0.00171722,6.88542e-07,0.000104433,0.000104215,0.000458395,0.000411161,0.000404721,0.00353577,99.9995,99.9995,0.00115576,8.18593e-11,7.68065e-11,2.70795e-09,2.44735e-06,2.45191e-06,3.29958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0339965,0.000630726,0.0,5.45485e-06,0.0195695,0.0,0.00158347,0.0,0.000204,0,0,0,367,0,0,0,0
14551734,0.999426,-0.0018835,0.0219401,0.0257363,-0.00103943,-0.00518209,0.0349329,0.00509967,-0.00778906,-0.000335242,9.65974e-06,5.92851e-06,-5.75612e-06,-1.31111e-05,3.95241e-06,0.000465368,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.23334e-09,0.000109393,0.00208805,6.69692e-07,0.000104409,0.000104197,0.000445552,0.000581623,0.000575163,0.00357762,99.9995,99.9995,0.00118516,7.83181e-11,7.35539e-11,2.5489e-09,2.44729e-06,2.45186e-06,3.24157e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0344262,0.0217623,0.0,5.45485e-06,0.00192243,0.0,0.000317935,0.0,9.3e-05,0,0,0,367,0,0,0,0
14756521,0.999432,-0.00181212,0.0218616,0.0255819,0.00336192,-0.00146764,0.035367,0.00578198,-0.00821541,0.00551728,9.54729e-06,5.89585e-06,-5.36998e-06,-1.32834e-05,4.93507e-06,0.000466422,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.95112e-09,0.000120156,0.00224708,6.59126e-07,0.000104269,0.00010406,0.000442894,0.000567083,0.000560605,0.0036363,99.9995,99.9995,0.00123111,7.41639e-11,6.96206e-11,2.43786e-09,2.44722e-06,2.45179e-06,3.18575e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0350872,0.0105214,0.0,5.45485e-06,0.00937158,0.0,0.000466931,0.0,7.6e-05,0,0,0,367,0,0,0,0
14957445,0.99943,-0.00173515,0.0219846,0.025551,0.00113862,0.00247721,0.0335235,0.00569264,-0.00811861,0.00800383,9.42244e-06,5.68891e-06,-5.03696e-06,-1.26036e-05,5.53433e-06,0.000470272,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.00133e-09,0.000138219,0.00260783,6.41019e-07,0.000104155,0.000103949,0.000430883,0.000456623,0.000450419,0.00344733,99.9995,99.9995,0.00111369,7.00638e-11,6.57605e-11,2.29946e-09,2.44713e-06,2.45171e-06,3.11954e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.033372,0.0161653,0.0,5.45485e-06,0.0169759,0.0,0.00102993,0.0,0.000196,0,0,0,367,0,0,0,0
15162221,0.999432,-0.00173839,0.0219511,0.0255086,0.00261063,0.00218351,0.0283567,0.00588512,-0.00792897,0.00975028,9.43951e-06,5.75378e-06,-4.86111e-06,-1.31017e-05,5.44422e-06,0.000474364,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.48618e-09,0.000157947,0.00272706,6.31521e-07,0.000104077,0.000103873,0.000427514,0.000387759,0.00038135,0.00349744,99.9995,99.9995,0.00114266,6.64863e-11,6.23535e-11,2.20246e-09,2.44705e-06,2.45162e-06,3.06989e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0338033,0.000613845,0.0,5.45485e-06,0.0202048,0.0,0.00127127,0.0,0.00018,0,0,0,367,0,0,0,0
15363133,0.999437,-0.0016867,0.0220913,0.0252095,-0.0011106,0.00157331,0.0222531,0.0057045,-0.00787815,0.0101827,9.51237e-06,5.66414e-06,-4.13231e-06,-1.35075e-05,6.17085e-06,0.000478365,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.63344e-09,0.000185868,0.00334898,6.23567e-07,0.000104132,0.000103927,0.000424147,0.000555025,0.000548662,0.0035372,99.9995,99.9995,0.00116998,6.39654e-11,6.00051e-11,2.11075e-09,2.44698e-06,2.45155e-06,3.0215e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0342049,0.0154804,0.0,5.45485e-06,0.0207981,0.0,0.00137015,0.0,0.000292,0,0,0,367,0,0,0,0
15563711,0.999443,-0.00172481,0.0221505,0.0248914,-0.00106562,-0.000796795,0.02034,0.00548412,-0.0080439,0.00988214,9.57227e-06,5.67274e-06,-3.41363e-06,-1.40114e-05,6.5868e-06,0.000482153,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.25409e-09,0.000191411,0.00336424,6.04646e-07,0.000104074,0.000103873,0.000413121,0.000463333,0.000456748,0.00359252,99.9995,99.9995,0.00120346,6.06974e-11,5.69496e-11,1.99633e-09,2.44684e-06,2.45141e-06,2.97436e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0346909,0.00239657,0.0,5.45485e-06,0.0191508,0.0,0.00133494,0.0,7e-05,0,0,0,367,0,0,0,0
15765443,0.999447,-0.00176001,0.0221376,0.024751,0.000242725,-0.00158436,0.0169506,0.00532142,-0.00817455,0.0090411,9.55375e-06,5.71973e-06,-3.03449e-06,-1.39868e-05,6.10991e-06,0.000485853,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.78502e-09,0.000206507,0.00380747,5.96123e-07,0.000103964,0.000103765,0.00041,0.000366686,0.000359918,0.00362648,99.9995,99.9995,0.00123009,5.7729e-11,5.41332e-11,1.91595e-09,2.44675e-06,2.45133e-06,2.92906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0350726,0.00178818,0.0,5.45485e-06,0.0175168,0.0,0.00125094,0.0,0.000202,0,0,0,367,0,0,0,0
15966100,0.99946,-0.00173955,0.0221419,0.0242292,-0.00137901,-0.00170151,-0.0038429,0.00460922,-0.00846163,-0.00529917,9.5259e-06,5.70768e-06,-2.07205e-06,-1.44632e-05,6.07243e-06,0.000499118,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,8.4296e-09,0.000201728,0.00383525,5.77838e-07,0.000104053,0.000103859,0.0003997,0.000585158,0.000578544,0.00364867,99.9995,99.9995,0.00125302,5.57692e-11,5.23714e-11,1.81542e-09,2.44666e-06,2.45123e-06,2.88394e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0353981,0.0183571,0.0,5.45485e-06,0.221269,0.0,0.115911,0.0,5.9e-05,0,0,0,367,0,0,0,0
16171067,0.999462,-0.00174228,0.022085,0.02419,-0.00163646,0.00119964,-0.0127948,0.00408233,-0.0085966,-0.0148315,9.50614e-06,5.7231e-06,-1.89685e-06,-1.48486e-05,5.69697e-06,0.000505951,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.2943e-09,0.000180499,0.00359759,5.70546e-07,0.000104177,0.000103985,0.00039749,0.000751401,0.000745237,0.00349041,99.9995,99.9995,0.0011542,5.3741e-11,5.04756e-11,1.74457e-09,2.44637e-06,2.45095e-06,2.83165e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0339735,0.00076591,0.0,5.45485e-06,0.0312567,0.0,0.0856424,0.0,0.000226,0,0,0,367,0,0,0,0
16371721,0.999465,-0.00179717,0.0220247,0.0241222,-0.000651168,0.00124789,-0.0162758,0.00380076,-0.00853805,-0.022214,9.50307e-06,5.76311e-06,-1.61054e-06,-1.59601e-05,6.04266e-06,0.000509466,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.69712e-09,0.000165573,0.00313454,5.54713e-07,0.000104076,0.00010389,0.000387754,0.000583908,0.000577564,0.00352625,99.9995,99.9994,0.00117783,5.10797e-11,4.7983e-11,1.6556e-09,2.44616e-06,2.45073e-06,2.79046e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0343195,0.00660279,0.0,5.45485e-06,0.0465646,0.0,0.079294,0.0,8e-05,0,0,0,367,0,0,0,0
16576632,0.999469,-0.00174986,0.0219807,0.0239928,0.00266417,-0.000240227,-0.0053592,0.00420355,-0.00860731,-0.0155118,9.5109e-06,5.75831e-06,-1.36582e-06,-1.61264e-05,5.73763e-06,0.000502039,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.79676e-09,0.00015131,0.0027619,5.44224e-07,0.000104005,0.000103822,0.000384982,0.000609159,0.0006028,0.00356047,99.9994,99.9994,0.00120079,4.90584e-11,4.60841e-11,1.59287e-09,2.44601e-06,2.45059e-06,2.75134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0346524,0.00374821,0.0,5.45485e-06,0.0324762,0.0,0.00109585,0.0,0.000187,0,0,0,367,0,0,0,0
16777449,0.999473,-0.0017644,0.0220197,0.0238012,0.00136935,-0.000271267,-0.0211105,0.00389252,-0.00867036,-0.0321644,9.47903e-06,5.69665e-06,-9.87806e-07,-1.66733e-05,6.3372e-06,0.000512057,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,5.65434e-09,0.00014663,0.00275941,5.36759e-07,0.000103945,0.000103763,0.000382212,0.000536187,0.0005297,0.00361167,99.9994,99.9994,0.0012334,4.69646e-11,4.41024e-11,1.53322e-09,2.44587e-06,2.45045e-06,2.71423e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0351198,0.00597006,0.0,5.45485e-06,0.0664593,0.0,0.0935815,0.0,0.000198,0,0,0,367,0,0,0,0
16983105,0.999475,-0.0018719,0.0220277,0.0236766,-0.000254205,-0.00287814,-0.010279,0.00422879,-0.00889189,-0.028859,9.4715e-06,5.66992e-06,-6.7571e-07,-1.66266e-05,6.62238e-06,0.000505519,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.1933e-09,0.000154398,0.00301039,5.21101e-07,0.000103824,0.000103645,0.000373814,0.000458514,0.000452148,0.00347473,99.9994,99.9994,0.00114548,4.48925e-11,4.21639e-11,1.45816e-09,2.44573e-06,2.45031e-06,2.66859e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.033845,0.0165413,0.0,5.45485e-06,0.0610446,0.0,0.000759325,0.0,0.000264,0,0,0,367,0,0,0,0
17183906,0.999477,-0.00179748,0.0220285,0.0236022,-0.000188942,-0.000150005,0.00183814,0.00485358,-0.00895452,-0.018483,9.39872e-06,5.67359e-06,-3.0241e-07,-1.61867e-05,7.316e-06,0.000496652,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.58438e-09,0.00017493,0.0032991,5.076e-07,0.000103478,0.000103304,0.000365167,0.000297335,0.00029084,0.00350671,99.9994,99.9994,0.00116939,4.28576e-11,4.02612e-11,1.38802e-09,2.44509e-06,2.44967e-06,2.63242e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0341963,0.0163369,0.0,5.45485e-06,0.0393271,0.0,0.00269233,0.0,0.000257,0,0,0,367,0,0,0,0
17388497,0.999481,-0.00173151,0.0220924,0.0233681,2.57088e-05,0.00114064,-0.0157297,0.00424424,-0.00891267,-0.0355209,9.36649e-06,5.57213e-06,-1.30001e-08,-1.68613e-05,8.2982e-06,0.000509557,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.45316e-09,0.000174425,0.00329147,4.99428e-07,0.000103573,0.000103399,0.000362696,0.00068865,0.00068248,0.00354164,99.9994,99.9994,0.00119517,4.19863e-11,3.94826e-11,1.33839e-09,2.44495e-06,2.44952e-06,2.59843e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0345712,0.0163189,0.0,5.45485e-06,0.178677,0.0,0.0477563,0.0,5.2e-05,0,0,0,367,0,0,0,0
17589318,0.999484,-0.00174853,0.0221166,0.023239,6.57324e-05,0.00106213,0.00481968,0.00474558,-0.00877783,-0.0227492,9.34912e-06,5.52683e-06,2.64834e-07,-1.61589e-05,8.75079e-06,0.000499073,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.96663e-09,0.000183878,0.00332849,4.91014e-07,0.000103475,0.000103302,0.000360257,0.000548498,0.000542102,0.00357022,99.9994,99.9994,0.00121744,4.02508e-11,3.78277e-11,1.29115e-09,2.44475e-06,2.44932e-06,2.56529e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0348919,0.00446483,0.0,5.45485e-06,0.0484609,0.0,0.00257658,0.0,7.3e-05,0,0,0,367,0,0,0,0
17794226,0.999488,-0.00181807,0.0220035,0.0231451,0.000676711,-0.000806237,-0.0363231,0.00353744,-0.00906723,-0.0557676,9.35021e-06,5.50709e-06,4.44129e-07,-1.83401e-05,7.9885e-06,0.000521504,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.47681e-09,0.000173081,0.00315544,4.79342e-07,0.000103519,0.00010335,0.000352807,0.000744739,0.000738752,0.0034255,99.9994,99.9994,0.00112656,3.90776e-11,3.67644e-11,1.23154e-09,2.44445e-06,2.44903e-06,2.52537e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0335643,0.00972517,0.0,5.45485e-06,0.114129,0.0,0.0076872,0.0,0.000185,0,0,0,367,0,0,0,0
17995021,0.999484,-0.00176846,0.0220455,0.0232956,-0.000991366,-0.000220009,-0.00705494,0.00432707,-0.00892783,-0.0378146,9.32365e-06,5.49414e-06,3.16828e-07,-1.65239e-05,7.3986e-06,0.000505548,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,6.88114e-09,0.000161607,0.0029447,4.71752e-07,0.00010335,0.000103181,0.000350491,0.000417813,0.000411482,0.00346132,99.9993,99.9993,0.00114902,3.7261e-11,3.50251e-11,1.18925e-09,2.44423e-06,2.44881e-06,2.49467e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0338972,0.00581058,0.0,5.45485e-06,0.0799414,0.0,0.000519714,0.0,0.00018,0,0,0,367,0,0,0,0
18195696,0.999486,-0.00173518,0.0220846,0.0231637,0.000245308,5.35993e-05,0.010943,0.00488525,-0.00889204,-0.023161,9.29325e-06,5.49844e-06,7.20258e-07,-1.59107e-05,7.35427e-06,0.000495347,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.24385e-09,0.000162937,0.00278213,4.60118e-07,0.000103245,0.00010308,0.000342895,0.000596615,0.000590325,0.00354766,99.9993,99.9993,0.00119349,3.62487e-11,3.41165e-11,1.1358e-09,2.44387e-06,2.44845e-06,2.46574e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0345469,0.0156109,0.0,5.45485e-06,0.0499879,0.0,0.00343567,0.0,5.5e-05,0,0,0,367,0,0,0,0
18397434,0.999492,-0.0017375,0.0219896,0.0230282,0.00205508,-0.00132744,0.0242236,0.00559811,-0.00891314,-0.0101403,9.32054e-06,5.54287e-06,9.80355e-07,-1.52365e-05,6.51256e-06,0.000488628,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.3643e-09,0.000161705,0.00286745,4.526e-07,0.00010301,0.000102847,0.000340716,0.00051189,0.000505841,0.00340834,99.9993,99.9993,0.00110315,3.49356e-11,3.2877e-11,1.09788e-09,2.44344e-06,2.44803e-06,2.44803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0332137,0.0095295,0.0,5.45485e-06,0.0214947,0.0,0.00160799,0.0,0.000193,0,0,0,367,0,0,0,0
18598220,0.999493,-0.00170068,0.0220115,0.0229539,0.00252062,-9.58268e-05,0.0140761,0.00572935,-0.00894551,-0.0145038,9.30254e-06,5.53356e-06,1.12739e-06,-1.55481e-05,6.73731e-06,0.000495104,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.81738e-09,0.000161975,0.00304871,4.4118e-07,0.000102975,0.000102815,0.000333546,0.000702669,0.000696725,0.00344944,99.9993,99.9993,0.00113601,3.40435e-11,3.20797e-11,1.04989e-09,2.44331e-06,2.44789e-06,2.44789e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0337048,0.00180573,0.0,5.45485e-06,0.200934,0.0,0.117885,0.0,0.000179,0,0,0,367,0,0,0,0
18803042,0.999495,-0.0017554,0.0219428,0.0229158,0.00337068,-0.000457772,0.0182237,0.00640824,-0.0089831,-0.00654,9.32634e-06,5.50958e-06,1.24819e-06,-1.53575e-05,7.30174e-06,0.000491715,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.18119e-09,0.000157041,0.00298949,4.34777e-07,0.00010293,0.000102772,0.00033149,0.000643822,0.000637825,0.00344839,99.9993,99.9993,0.00114957,3.29259e-11,3.10256e-11,1.01574e-09,2.4432e-06,2.44778e-06,2.44779e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0339052,0.0147538,0.0,5.45485e-06,0.014524,0.0,0.00189872,0.0,0.000201,0,0,0,367,0,0,0,0
19003903,0.999498,-0.001766,0.02198,0.0227406,0.0011885,-0.000803312,0.0216713,0.00647989,-0.00893966,-0.000753966,9.29472e-06,5.41032e-06,1.55287e-06,-1.52594e-05,8.25194e-06,0.000490371,0.174587,-9.09273e-10,-0.320987,0.0,0.0,0.0,0.0,0.0,0.0,7.63724e-09,0.000167403,0.00302831,4.23332e-07,0.000102798,0.000102642,0.000324701,0.000436811,0.000430541,0.00349777,99.9993,99.9992,0.00117844,3.16848e-11,2.9862e-11,9.72496e-10,2.4431e-06,2.44769e-06,2.44769e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,14.1421,0.0343284,0.0152228,0.0,5.45485e-06,0.00272712,0.0,0.00028991,0.0,0.000262,0,0,0,367,0,0,0,0
