timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
16805703,-0.00800277,0.0123986,8.00492e-05,4002,0,0.523288,-0.506355,-10.544,4002
16809701,-0.00581425,0.0126407,-0.00525946,3998,0,0.525313,0.00776308,-9.6393,3998
16813701,-0.0130306,-0.0181586,0.00145537,4000,0,0.170433,-0.0477058,-9.16641,4000
16817701,0.0359234,0.0347574,0.0156678,4000,0,0.270426,0.554516,-10.1451,4000
16821702,0.00636875,0.0196499,0.000735328,4001,0,0.584108,0.137621,-9.39482,4001
16825701,-0.0107631,-0.0373605,0.00451755,3999,0,0.750981,-0.154628,-9.57057,3999
16829704,-0.016981,-0.0117463,-0.00624276,4003,0,0.480489,-0.258925,-10.2824,4003
16833701,-0.00716274,0.0151838,-0.00623952,3997,0,0.33751,-0.41688,-9.64034,3997
16837701,-0.000643539,-0.00515243,0.00103929,4000,0,0.312537,0.378497,-9.2591,4000
16841702,0.0226646,0.0298085,0.0143978,4001,0,0.189417,0.0533213,-10.3148,4001
16845701,-0.00559852,0.0134482,0.00613381,3999,0,0.647159,0.623423,-9.26448,3999
16849701,-0.0047702,-0.0472407,-0.00803802,4000,0,0.695707,-0.397503,-9.70365,4000
16853701,-0.00853416,-0.00440768,0.0030708,4000,0,0.342775,-0.0356059,-10.166,4000
16857701,-0.00717011,0.0266048,-0.0147811,4000,0,0.307184,-0.278615,-9.53927,4000
16861702,0.0253249,0.00144328,0.012577,4001,0,0.317732,0.0704824,-9.58752,4001
16865701,0.00135326,0.0040947,0.00417503,3999,0,0.268606,0.622244,-10.2081,3999
16869701,0.00366709,0.0123018,0.00302902,4000,0,0.635273,0.0284818,-9.36371,4000
16873701,0.00133194,-0.0371841,0.000978247,4000,0,0.629361,-0.0382131,-9.11886,4000
16877701,-0.017614,-0.0165263,-0.0192815,4000,0,0.366484,-0.337547,-10.4157,4000
16881701,0.0244391,0.0334104,0.00468928,4000,0,0.328222,-0.119304,-9.84096,4000
16885701,-0.016368,0.0127796,0.00940212,4000,0,0.466044,0.170448,-9.41747,4000
16889704,0.0150077,-0.00908044,0.00517346,4003,0,0.384512,0.383222,-9.95439,4003
16893701,-0.0050996,0.0172099,0.00419776,3997,0,0.638055,0.0169361,-9.55173,3997
16897701,0.000761698,-0.0291517,-0.00525562,4000,0,0.551802,0.066799,-9.3791,4000
16901701,0.00808348,-0.024106,-0.00514478,4000,0,0.385422,-0.0129489,-9.83961,4000
16905701,0.00726119,0.0372714,0.00400653,4000,0,0.374336,-0.392841,-10.1843,4000
16909701,-0.00699121,0.00192019,0.000763357,4000,0,0.527079,0.489832,-9.5713,4000
16913701,-0.00154627,-0.0306,-0.00399348,4000,0,0.378787,-0.0907888,-9.78286,4000
16917701,0.00136893,0.024332,0.00784906,4000,0,0.393637,0.254422,-10.0478,4000
16921703,0.00424263,0.00339655,-0.0167199,4002,0,0.464763,-0.0335583,-8.81894,4002
16925701,0.0117906,-0.0345864,0.00888681,3998,0,0.315842,-0.155322,-9.71077,3998
16929701,-0.00649116,0.023478,0.00496258,4000,0,0.41308,-0.0231812,-10.7118,4000
16933701,-0.0131788,0.0192517,-0.00571861,4000,0,0.601834,-0.123361,-9.44823,4000
16937701,0.00165365,-0.0380949,0.0117368,4000,0,0.360672,0.193372,-9.35282,4000
16941701,-0.00138992,0.0308598,-0.00767438,4000,0,0.245107,-0.0425459,-10.3694,4000
16945701,0.0297778,0.0138494,0.00334628,4000,0,0.487355,0.389493,-8.85422,4000
16949701,0.000292624,-0.0260462,-0.00327677,4000,0,0.622236,-0.260046,-9.75403,4000
16953701,-0.00651046,-0.000744384,0.00521439,4000,0,0.442853,0.151179,-10.5297,4000
16957707,-0.0144997,0.0123184,-0.00665213,4006,0,0.517306,-0.384108,-9.6788,4006
16961701,-0.00409463,-0.017442,0.000927549,3994,0,0.39899,0.0439265,-9.23134,3994
16965701,0.0179807,0.0248893,0.0036755,4000,0,0.246379,0.403521,-10.123,4000
16969702,0.0173016,0.0207587,0.00843528,4001,0,0.536804,0.0331904,-9.2717,4001
16973701,0.00336864,-0.0388746,0.00676968,3999,0,0.558908,0.127847,-9.78745,3999
16977701,-0.0260409,-0.0130745,-0.00942641,4000,0,0.564131,-0.24447,-10.2804,4000
16982501,0.000955727,0.0066866,0.00355813,4800,0,0.339556,-0.287348,-9.66088,4800
16986501,-0.0083955,-0.00259265,-0.00641729,4000,0,0.260231,0.351794,-9.52422,4000
16990501,0.031369,0.0195182,0.0158887,4000,0,0.054991,0.00101568,-10.2646,4000
16994501,-0.0109263,0.0208905,0.000461266,4000,0,0.523211,0.555336,-9.1697,4000
16998501,0.0161805,-0.0409186,0.000393667,4000,0,0.825414,-0.393532,-9.4408,4000
17010501,0.0181472,-0.0122313,0.0111493,4000,0,0.314097,0.341817,-9.43791,4000
17014501,0.00482693,0.0129502,0.00345741,4000,0,0.168758,0.307309,-10.37,4000
17018502,0.01068,0.0544807,0.00801704,4001,0,0.903303,0.168374,-9.30563,4001
17022501,-0.0126581,-0.0642566,-0.0107976,3999,0,0.761179,0.111578,-9.22488,3999
17026501,-0.00597626,-0.0282643,-0.00302803,4000,0,0.186369,-0.330676,-10.1742,4000
17030501,0.0038109,0.0527006,-0.00570954,4000,0,0.525438,-0.146619,-9.80741,4000
17034501,0.00994827,-0.00038125,0.0131905,4000,0,0.429434,0.187838,-9.47754,4000
17038502,0.00625917,-0.0116115,0.0123186,4001,0,0.167785,0.338798,-9.86359,4001
17042501,-0.00546558,0.0320046,0.000115505,3999,0,0.677946,0.00106542,-9.96319,3999
17046502,0.00418906,-0.0377283,-0.0183462,4001,0,0.610218,-0.00279158,-9.14526,4001
17050501,-0.00795797,-0.0147936,-0.0100143,3999,0,0.376819,-0.327454,-9.62387,3999
17054501,0.0182305,0.00773859,0.00267855,4000,0,0.144626,-0.0421657,-10.4184,4000
17058501,-0.015075,0.0293442,0.0146823,4000,0,0.459631,0.197673,-9.57315,4000
17062501,0.00981835,-0.0191499,0.00500248,4000,0,0.380518,0.226041,-9.65961,4000
17066501,-0.0101012,0.0110344,0.000232473,4000,0,0.432354,0.0447344,-9.78368,4000
17070501,0.00256103,0.00711186,-0.0181515,4000,0,0.516684,0.0644544,-9.29412,4000
17074501,0.0193662,-0.0417682,0.00411994,4000,0,0.333446,-0.146143,-9.38979,4000
17078507,-0.00383504,0.033048,0.00427544,4006,0,0.344884,-0.0703047,-10.7371,4006
17082501,0.00562983,0.0304638,0.00965739,3994,0,0.58702,0.1472,-9.2717,3994
17086501,-0.0151839,-0.0365906,-0.00330164,4000,0,0.548164,0.0774589,-9.58686,4000
17090501,0.00737484,0.0111887,-0.00554701,4000,0,0.155572,0.13889,-10.3966,4000
17094501,0.00815928,0.0347269,-0.0166073,4000,0,0.753456,0.0727651,-8.83182,4000
17098501,0.0185069,-0.0565651,0.00172446,4000,0,0.53058,-0.0420268,-9.61314,4000
17102501,-0.0107426,0.0100806,0.0111913,4000,0,0.324955,0.00974979,-10.6159,4000
17106501,-0.00379021,0.016518,0.00156765,4000,0,0.636693,-0.0768901,-9.47846,4000
17110503,-0.0112484,-0.0358811,0.00257937,4002,0,0.332871,-0.155584,-9.36953,4002
17114501,0.00674746,0.0376363,-0.0080799,3998,0,0.305922,0.275657,-10.4552,3998
17118501,0.0223392,-0.00267635,0.00510801,4000,0,0.338889,0.077616,-8.7456,4000
17122501,-0.00688485,-0.0193885,0.00260416,4000,0,0.650037,0.147018,-9.77177,4000
17126501,0.0109077,-0.0116143,0.00801049,4000,0,0.489995,-0.0759892,-10.3564,4000
17130508,-0.0324999,0.0112154,-0.00763881,4007,0,0.300673,-0.255181,-9.98203,4007
17134501,0.0112414,0.00876354,-0.000373004,3993,0,0.30199,0.0192093,-9.27724,3993
17138501,0.0148945,-0.00716765,-0.00433195,4000,0,0.0283013,0.267244,-9.7039,4000
17142501,0.0148034,0.0482472,0.00678557,4000,0,0.60423,0.14418,-9.8967,4000
17146501,0.0135206,-0.0199207,0.00311503,4000,0,0.782325,0.256752,-9.30628,4000
17150501,-0.0310195,-0.0538442,-0.00695333,4000,0,0.540558,-0.293316,-10.0683,4000
17155302,0.000837052,0.0342831,-0.0047607,4801,0,0.365796,-0.377458,-9.85266,4801
17159301,0.00587956,-0.00156535,-0.00051126,3999,0,0.360225,0.450891,-9.23081,3999
17163301,0.0251667,0.00699409,0.00783635,4000,0,0.134111,-0.127423,-10.2219,4000
17167310,-0.00650747,0.0352157,0.00974007,4009,0,0.740511,0.410181,-9.22821,4009
17171301,0.000261148,-0.0501006,-0.00925144,3991,0,0.847919,-0.187866,-9.57998,3991
17175308,-0.0192837,-0.0359037,-0.00223359,4007,0,0.258615,-0.110198,-10.3142,4007
17179301,-0.00386893,0.0499039,-0.0150478,3993,0,0.562317,-0.307402,-9.55269,3993
17183309,0.0306224,-0.00248198,0.0116188,4008,0,0.137811,0.24195,-9.70506,4008
17187301,-0.00841,0.0072239,0.00498102,3992,0,0.182124,0.445878,-9.92187,3992
17191301,0.0121458,0.0244978,0.0100234,4000,0,0.683455,-0.0132952,-9.67375,4000
17195301,-0.00566336,-0.0441059,-0.00927354,4000,0,0.568714,0.0948212,-9.33041,4000
17199310,-0.0021374,-0.0188277,-0.015522,4009,0,0.331037,-0.292016,-9.80217,4009
17207301,-0.00324813,0.0149704,0.00422091,4000,0,0.430713,0.207136,-9.68099,4000
17211302,0.0102852,0.0004795,0.00628097,4001,0,0.304941,-0.0110382,-9.94497,4001
17215302,-0.0159916,0.015463,0.00265405,4000,0,0.641106,0.272314,-9.58893,4000
17219301,0.00945466,-0.0177322,-0.00843837,3999,0,0.489163,-0.211906,-9.25573,3999
17223306,-0.00197354,-0.0221816,-0.00370889,4005,0,0.49991,0.168672,-9.45819,4005
17227309,0.0122853,0.0244105,0.00119304,4003,0,0.259126,-0.326533,-10.6826,4003
17231301,-0.0147459,0.0228846,0.00996636,3992,0,0.560289,0.297447,-9.30007,3992
17235311,0.00536715,-0.0172668,0.00171643,4010,0,0.53762,-0.0727561,-9.68511,4010
17239302,-0.00285195,1.60076e-05,0.00342495,3991,0,0.172917,0.235539,-10.2123,3991
17243301,-0.00302244,0.024478,-0.0132871,3999,0,0.757426,-0.0102966,-8.78398,3999
17247312,0.0184954,-0.03943,6.58656e-05,4011,0,0.345144,-0.140625,-9.72188,4011
17251301,-0.0022614,-0.000994955,0.000798388,3989,0,0.379762,0.276072,-10.3055,3989
17255308,-0.0104945,0.0184472,0.00123525,4007,0,0.575849,-0.406457,-9.89212,4007
17259310,-0.0115058,-0.0283175,0.00304327,4002,0,0.351444,0.211207,-9.57667,4002
17263301,0.00405945,0.0291362,-0.0125995,3991,0,0.285641,-0.0694646,-10.0606,3991
17267302,0.0158371,0.00904557,0.00330388,4001,0,0.385532,0.423035,-8.87497,4001
17271309,0.0103732,-0.019773,0.00646959,4007,0,0.698826,-0.0299784,-9.54692,4007
17275301,-0.000724905,-0.0148667,0.00531068,3992,0,0.430926,0.0704303,-10.8138,3992
17279301,-0.023458,0.00775919,-0.00503034,4000,0,0.531221,-0.25009,-9.43927,4000
17283311,-0.000750032,-0.00375969,0.0067218,4010,0,0.270275,-0.255087,-9.47407,4010
17287301,0.0156114,0.00971916,-0.0129419,3990,0,0.282815,0.513093,-9.86731,3990
17291301,0.0116293,0.0361132,0.0122539,4000,0,0.442704,-0.13324,-9.76499,4000
17295302,-0.00317694,-0.0144439,0.00410005,4001,0,0.698485,0.561468,-9.33315,4001
17299301,-0.00944703,-0.0420208,-0.00391795,3999,0,0.492829,-0.411463,-9.85555,3999
17303310,-0.00945632,0.00835633,0.0009941,4009,0,0.40096,-0.142201,-10.2718,4009
17307304,-0.00407071,0.0192591,-0.0146512,3994,0,0.357832,0.153804,-9.42297,3994
17311301,0.029958,-0.00653457,0.0104143,3997,0,0.0460817,-0.168952,-9.57879,3997
17315309,-0.0136381,0.0361794,0.0055734,4008,0,0.586113,0.673679,-9.94842,4008
17319304,0.0219253,-0.0195716,0.00279403,3995,0,0.780889,-0.317438,-9.36514,3995
17323301,-0.0348858,-0.0530715,0.00100402,3997,0,0.493939,-0.0365243,-9.58424,3997
17327309,0.00320512,0.0430447,-0.00709507,4008,0,0.296662,-0.436628,-10.6424,4008
17332113,0.0120268,0.00570071,0.000327962,4804,0,0.226976,0.292256,-9.20752,4804
17336105,1.80989e-05,-0.0133869,0.00581443,3992,0,0.172683,0.101202,-9.79384,3992
17340105,0.00465326,0.0526382,0.0132649,4000,0,0.731303,0.200436,-10.1809,4000
17344105,-0.0117695,-0.050663,-0.0103729,4000,0,0.743712,-0.0286174,-9.02138,4000
17348108,-0.00507397,-0.0326893,-0.00545877,4003,0,0.291179,-0.473125,-10.0239,4003
17352110,0.00894347,0.0514256,-0.00779584,4002,0,0.296461,0.157167,-10.0082,4002
17356105,0.00583025,0.0155015,0.00970099,3995,0,0.330889,0.0297099,-9.55706,3995
17360105,0.00540913,-0.0176678,0.00596114,4000,0,0.194686,0.233629,-9.91871,4000
17364117,-0.0286896,0.0300235,-0.000846892,4012,0,0.608073,-0.0341815,-9.84515,4012
17368105,0.0153925,-0.0332028,-0.0043832,3988,0,0.568029,-0.00594449,-9.2171,3988
17372105,-0.00841474,-0.0210181,-0.00985335,4000,0,0.531684,0.00439204,-9.44731,4000
17376105,0.0195436,0.0293391,0.00636752,4000,0,0.227178,-0.171775,-10.7997,4000
17380134,-0.0084888,0.0235229,0.00579643,4029,0,0.50851,0.404702,-9.25056,4029
17384105,-0.000311795,-0.0161315,0.00866151,3971,0,0.523093,-0.189701,-9.67364,3971
17388105,-0.00779991,-0.0144289,0.00137389,4000,0,0.228722,0.259556,-10.1415,4000
17392105,0.00627797,0.0348991,-0.0157279,4000,0,0.779674,-0.122352,-9.2134,4000
17396110,0.0178035,-0.0492316,0.00102972,4005,0,0.379634,0.209518,-9.24866,4005
17400105,0.00133656,-0.00614542,-0.00656634,3995,0,0.354146,0.114507,-10.6123,3995
17404105,0.00849906,0.0446633,0.014462,4000,0,0.521855,-0.252238,-9.57053,4000
17408106,-0.0192897,-0.0226406,-8.92407e-05,4001,0,0.556585,0.212681,-9.54808,4001
17412113,0.0147436,0.00115615,-0.00413289,4007,0,-0.0196108,-0.216829,-10.1435,4007
17416105,0.00177549,0.0348827,-0.00993236,3992,0,0.631907,0.266818,-8.80553,3992
17420105,0.0123827,-0.0442804,0.00781955,4000,0,0.474664,0.128412,-9.80218,4000
17424105,-0.00532351,-0.0105907,0.00625197,4000,0,0.273655,0.0280512,-10.2299,4000
17428106,-0.0203457,0.0352877,0.00359029,4001,0,0.626884,-0.413644,-9.92148,4001
17432108,-0.00885133,-0.0203587,-0.0076309,4002,0,0.206225,0.212127,-9.51939,4002
17436107,0.0147453,0.0123527,-0.00493314,3999,0,0.314127,0.0074063,-9.61087,3999
17440108,-0.000760011,0.0323473,0.00263808,4001,0,0.386735,0.200968,-9.77574,4001
17444118,0.0151562,-0.0172284,0.00475113,4010,0,0.71137,0.370396,-9.25823,4010
17448109,-0.00765148,-0.0396615,0.00571761,3991,0,0.531213,-0.231336,-9.95553,3991
17452120,-0.0141494,0.0133536,0.00367689,4011,0,0.42775,-0.13074,-10.4129,4011
17456108,0.0068166,0.0349562,-0.00696876,3988,0,0.409396,-0.0558524,-9.38863,3988
17460108,0.0185089,-0.0190718,0.00531527,4000,0,0.104596,-0.0825282,-9.34396,4000
17464105,-0.00308627,0.045406,0.00130994,3997,0,0.478231,0.423089,-10.0648,3997
17468105,0.0190226,-0.0162324,0.00668182,4000,0,0.748731,-0.105716,-9.19316,4000
17472105,-0.0290572,-0.0646926,-0.00293835,4000,0,0.626626,-0.189955,-9.85276,4000
17476113,-0.00682463,0.0351407,-0.00440998,4008,0,0.200083,-0.277509,-10.6712,4008
17480105,0.0136191,0.0212462,-0.00629518,3992,0,0.379483,0.281984,-8.69036,3992
17484105,0.00834463,-0.0289699,0.00727669,4000,0,0.13877,-0.0544669,-10.0786,4000
17488105,0.00235892,0.052644,0.0172998,4000,0,0.518615,0.524733,-10.4382,4000
17492105,-0.00310338,-0.0121808,-0.00211351,4000,0,0.892803,-0.29774,-8.66143,4000
17496105,-0.0104738,-0.073788,-0.000231294,4000,0,0.346085,-0.0644679,-9.81321,4000
17500105,0.00200306,0.0412944,-0.0101939,4000,0,0.378785,-0.159852,-10.6964,4000
17504910,0.00795383,0.0137107,0.00725237,4805,0,0.217611,0.100164,-9.55571,4805
17508901,0.00817159,0.00432105,0.0073867,3991,0,0.285276,0.0432925,-9.6343,3991
17512901,-0.0139685,0.0206503,0.00881482,4000,0,0.645129,0.0554097,-10.0443,4000
17516903,-0.00584707,-0.0318829,-0.0104583,4002,0,0.603793,-0.135468,-9.15377,4002
17520947,0.00316957,-0.0214899,-0.0039249,4044,0,0.604546,-0.179473,-9.44636,4044
17524903,0.00748848,0.00945723,-0.00226962,3956,0,0.120807,0.136894,-10.5871,3956
17528901,0.000866992,0.0397191,0.00992311,3998,0,0.396732,0.164092,-9.59013,3998
17532905,0.00340059,-0.0107394,0.0111863,4004,0,0.419263,-0.0507131,-9.5173,4004
17536901,-0.0184568,-0.0211926,-0.000404876,3996,0,0.40693,0.0804334,-9.91146,3996
17540902,0.00831461,0.0379777,-0.00399787,4001,0,0.718663,-0.171447,-9.5189,4001
17544901,0.00684898,-0.0462371,-0.00493275,3999,0,0.470034,0.267594,-9.0572,3999
17548901,0.0114602,-0.00287133,-0.000153092,4000,0,0.234159,-0.0171546,-10.5914,4000
17552901,0.00329132,0.0462284,0.0118121,4000,0,0.533257,0.184011,-9.86451,4000
17556904,-0.0172427,-0.0132041,-0.00452866,4003,0,0.56064,-0.262875,-9.59624,4003
17560909,-0.00276327,-0.0136954,-0.00293306,4005,0,0.165717,-0.0226068,-9.91751,4005
17564903,0.00682627,0.0244339,-0.0103982,3994,0,0.614539,0.136583,-9.09418,3994
17568901,0.011947,-0.0313373,0.00266375,3998,0,0.533794,0.0970331,-9.54949,3998
17572901,0.00656061,-0.00759786,0.0067322,4000,0,0.305077,0.364935,-10.2906,4000
17576901,-0.0061714,0.0221306,0.00467217,4000,0,0.584494,-0.258388,-9.77329,4000
17580901,-0.0166739,-0.0168649,0.00200742,4000,0,0.246468,0.0100314,-9.74686,4000
17584901,0.0118455,0.0318402,-0.0121873,4000,0,0.317952,-0.245873,-9.80386,4000
17588905,0.00516787,0.00987422,0.00390746,4004,0,0.509824,0.275043,-9.21541,4004
17592902,0.00858254,-0.0263161,0.00630458,3997,0,0.490371,0.396547,-9.58001,3997
17596903,0.00652053,-0.0158013,0.00244472,4001,0,0.558826,-0.0718819,-10.0061,4001
17600901,-0.0264321,-0.00613389,-0.000472918,3998,0,0.546878,-0.19439,-9.90913,3998
17604932,-0.00102126,0.0172823,-0.00586062,4031,0,0.279484,-0.173831,-9.97694,4031
17608903,0.0177957,0.00702483,-0.00512322,3971,0,0.234619,0.162475,-9.36903,3971
17616908,0.0170737,-0.00743175,0.00891276,4007,0,0.729977,0.28424,-9.43339,4007
17620901,-0.0218092,-0.0408626,0.000127135,3993,0,0.643581,-0.187436,-9.8674,3993
17624901,-0.006978,-0.00134386,0.00115121,4000,0,0.206436,-0.191558,-10.3256,4000
17628901,0.00161317,0.0306232,-0.00520574,4000,0,0.369698,-0.0621531,-9.13684,4000
17632901,0.0175523,-0.00054072,-0.00157353,4000,0,0.151622,-0.133525,-9.76733,4000
17636902,0.00165411,0.0270286,0.00760632,4001,0,0.385757,0.533643,-9.99765,4001
17640901,0.0030351,-0.0079228,0.00126151,3999,0,0.871767,-0.188386,-9.27426,3999
17644908,-0.0224618,-0.072744,-0.0085008,4007,0,0.439212,-0.0159453,-9.65471,4007
17648901,0.00657651,0.0406138,-0.00831171,3993,0,0.410594,-0.309468,-10.5203,3993
17652901,0.00619568,0.0108797,0.000798793,4000,0,0.183795,0.162497,-9.28001,4000
17656901,0.00726435,0.00332517,0.0100466,4000,0,0.118522,0.0873936,-9.91017,4000
17660901,0.00817143,0.0298957,0.0062942,4000,0,0.520903,0.412486,-9.86898,4000
17664901,-0.00741962,-0.0269534,0.0018245,4000,0,0.788436,-0.195367,-9.05988,4000
17668901,0.00197276,-0.0249144,-0.0140317,4000,0,0.546653,-0.0850869,-9.83967,4000
17672909,0.0112419,-0.0038826,-0.0073883,4008,0,0.28692,-0.0453984,-9.84931,4008
17676901,-0.00148284,0.0213631,0.00293742,3992,0,0.303578,-0.0217299,-9.89611,3992
17680903,0.0149517,0.0194713,0.00809016,4002,0,0.315719,0.153413,-9.9745,4002
17685701,-0.0190484,-0.00351916,0.00141922,4798,0,0.56807,0.166756,-9.53317,4798
17689701,0.0032698,-0.00383649,-0.00132128,4000,0,0.581678,-0.30927,-9.50008,4000
17693701,0.00864573,-0.0248878,-0.00531669,4000,0,0.527737,0.172793,-9.07546,4000
17697703,0.00804028,3.20157e-05,0.000721526,4002,0,0.221376,0.00582168,-10.6688,4002
17701701,0.00412941,0.0435615,0.0112192,3998,0,0.366413,0.165916,-9.61033,3998
17705701,-0.00906568,-0.00176362,-0.000235915,4000,0,0.530577,-0.079376,-9.67569,4000
17709701,-0.0064823,-0.0299437,-0.00505575,4000,0,0.110588,-0.0368283,-10.0155,4000
17713701,0.00274423,0.0442854,-0.0085001,4000,0,0.772088,0.0190638,-9.21165,4000
17717701,0.0200662,-0.0399661,-0.00501196,4000,0,0.503597,0.110926,-9.26201,4000
17721703,0.0139141,-0.0158244,0.00331836,4002,0,0.254171,0.19988,-10.2132,4002
17725701,-0.0072794,0.0465278,0.0105967,3998,0,0.540569,-0.0121797,-10.2309,3998
17729701,-0.0161796,-0.0303843,-0.00317442,4000,0,0.409562,-0.040387,-9.33676,4000
17733701,0.00735892,0.00634821,-0.00582892,4000,0,0.162073,-0.214261,-9.92202,4000
17737701,-0.00152297,0.0250661,-0.000620677,4000,0,0.590285,0.23377,-9.22781,4000
17741701,0.0154161,-0.023207,0.00594478,4000,0,0.582806,0.132582,-9.69902,4000
17745703,0.00634944,-0.0132635,0.00573747,4002,0,0.464377,0.0486198,-9.98644,4002
17749701,-0.0216558,0.0262484,0.000660212,3998,0,0.581146,-0.0723086,-10.2288,3998
17753704,-0.00724215,-0.00868314,-0.00440904,4003,0,0.155596,-0.106162,-9.72783,4003
17757703,0.0077026,0.0110523,-0.00545363,3999,0,0.314726,-0.0131581,-9.16301,3999
17761701,0.00734423,0.0154045,0.00418259,3998,0,0.366043,0.203571,-10.0268,3998
17765701,0.0182519,-0.00589353,0.0138119,4000,0,0.670271,0.267651,-9.15195,4000
17769701,-0.0203648,-0.0278298,0.00142743,4000,0,0.717844,-0.318544,-10.0204,4000
17773701,-0.00630885,-0.0102255,-0.000573156,4000,0,0.268068,0.0467758,-10.5267,4000
17777701,-0.0124769,0.0339823,-0.0148907,4000,0,0.328341,-0.17553,-9.45904,4000
17781701,0.0223181,-0.00220334,-1.82913e-06,4000,0,0.16083,0.011992,-9.43933,4000
17785703,-0.00215947,0.0211704,0.00696492,4002,0,0.336961,0.426719,-10.027,4002
17789701,0.015965,-0.00576545,0.0120822,3998,0,0.851961,0.0347056,-9.28461,3998
17793701,-0.0218029,-0.0602025,-0.00318716,4000,0,0.583059,-0.073633,-9.52433,4000
17797701,0.00875662,0.0176777,-0.00422845,4000,0,0.337273,-0.151956,-10.6715,4000
17801702,7.40979e-05,0.0192719,-0.00851406,4001,0,0.285881,0.0452646,-9.12107,4001
17805702,0.00751733,0.0119255,0.00752332,4000,0,0.10644,0.0612495,-10.0924,4000
17809704,0.0156173,0.0243602,0.00634768,4002,0,0.506112,0.43306,-9.6663,4002
17813701,-0.0150202,-0.0142719,0.00350892,3997,0,0.786985,-0.235339,-9.20849,3997
17817703,-0.0027711,-0.0501646,-0.00353948,4002,0,0.415454,0.00260094,-10.0028,4002
17821703,0.00682444,0.0030065,-0.0110386,4000,0,0.36245,-0.167039,-10.0643,4000
17825701,0.00310299,0.031993,0.0018332,3998,0,0.11165,0.134395,-9.66969,3998
17829701,0.0253328,0.0178363,0.00549282,4000,0,0.340164,0.150005,-9.5476,4000
17833703,-0.0173531,0.00291952,0.00352152,4002,0,0.422009,-0.0542516,-10.1052,4002
17837703,-0.0183588,-0.0121389,0.000865333,4000,0,0.664637,0.0467498,-9.54942,4000
17841701,0.0136842,-0.021538,0.000700532,3998,0,0.660779,-0.208136,-9.34678,3998
17845701,0.00237334,-0.0255001,-0.00615212,4000,0,0.232466,0.143378,-9.85339,4000
17849701,0.0129333,0.0551111,0.00751782,4000,0,0.401212,0.0531075,-10.1716,4000
17853701,0.00137393,0.00236755,0.00156178,4000,0,0.318059,0.191972,-9.69408,4000
17857701,-0.0218981,-0.0191141,0.000494738,4000,0,0.452557,-0.23804,-9.57253,4000
17862501,0.00485985,0.0196904,-0.00137874,4800,0,0.695624,-0.0105331,-9.47415,4800
17866501,0.0128702,-0.0464184,-0.00610114,4000,0,0.494011,0.213195,-9.37209,4000
17870501,0.0118205,-0.0123273,0.00450828,4000,0,0.16932,0.0548651,-10.1305,4000
17874501,-0.00452881,0.0498237,0.00558735,4000,0,0.430674,-0.0197421,-10.1014,4000
17878501,-0.0083706,-0.00861146,0.000850297,4000,0,0.420221,0.0296551,-9.5835,4000
17882501,-0.00812362,-0.00288365,-0.00713543,4000,0,0.270831,-0.296018,-9.91022,4000
17886501,0.00915447,0.0180924,0.00363912,4000,0,0.592529,0.214532,-9.28387,4000
17890501,0.0115226,-0.0194843,-0.00393731,4000,0,0.432106,0.240824,-9.48971,4000
17894501,0.0183458,-0.0176291,0.0128685,4000,0,0.438776,0.12741,-9.87051,4000
17898501,-0.0222423,0.0233473,0.00197253,4000,0,0.492928,-0.0972524,-10.3412,4000
17902501,-0.00524252,-0.00452294,-0.0043161,4000,0,0.16802,-0.141318,-9.58286,4000
17906501,0.00879401,0.0161568,-0.00698042,4000,0,0.488473,-0.1389,-9.29808,4000
17910501,0.000609884,0.00419757,-0.000517116,4000,0,0.262744,0.22459,-10.0784,4000
17914501,0.0161459,0.00916532,0.00543782,4000,0,0.699922,0.142129,-9.22469,4000
17918501,-0.00304168,-0.0246374,0.00547799,4000,0,0.619308,-0.0377979,-9.86571,4000
17922501,-0.0227567,-0.0179579,0.000116902,4000,0,0.276026,0.0705402,-10.335,4000
17926501,0.00617843,0.0390103,-0.00462444,4000,0,0.474958,-0.34344,-9.63101,4000
17930535,-0.00134545,-0.00194835,-0.00438385,4034,0,0.290926,0.100562,-9.36658,4034
17934501,0.0115571,0.00918145,0.00443654,3966,0,0.320728,0.346611,-9.94917,3966
17938501,0.00899427,0.00093798,0.008308,4000,0,0.818033,0.0322411,-9.27401,4000
17942501,-0.0122045,-0.0407994,0.00188217,4000,0,0.669634,-0.017649,-9.81565,4000
17946501,-0.00412504,-0.00466761,-0.00516557,4000,0,0.2272,-0.0550915,-10.5615,4000
17950501,0.00491853,0.0243118,-0.00570588,4000,0,0.27557,-0.13871,-9.03622,4000
17954503,0.0180475,0.0148658,0.00574959,4002,0,0.128426,0.125524,-9.91957,4002
17958501,0.00853592,0.0151405,0.00549446,3998,0,0.462731,0.241358,-9.68316,3998
17962501,-0.00420289,-0.00689099,0.00848858,4000,0,0.865272,-0.159392,-9.43226,4000
17966501,-0.018997,-0.0524337,-0.00715101,4000,0,0.41655,0.0161477,-9.88698,4000
17970501,0.0191588,0.0178711,-0.00396199,4000,0,0.479663,-0.116351,-9.94806,4000
17974501,-0.0117229,0.0218615,-0.00307673,4000,0,0.173571,0.0821811,-9.82315,4000
17978501,0.0200083,0.0204969,0.00495681,4000,0,0.0955267,0.160379,-9.67316,4000
